CT,DICE_panc,DICE_kidn,DICE_livr,CONF_panc,CONF_kidn,CONF_livr,Entropy_GT,Entropy_Pred,Hausdorff_1,Hausdorff_2,Hausdorff_3,ECE_1,ECE_2,ECE_3,ACE_1,ACE_2,ACE_3,AUROC_panc,AUROC_kidn,AUROC_livr,AURC_panc,AURC_kidn,AURC_livr,EAURC_panc,EAURC_kidn,EAURC_livr,CRPS_panc,CRPS_kidn,CRPS_livr,NCC_GT1-2,NCC_GT1-3,NCC_GT2-3,NCC_mean,Patient_ID
anno2_init445566_foldall,0.8416668772697449,0.9923495054244996,0.9698023200035096,0.962122330368402,0.9962107197934528,0.9917604069923982,0.2340497642274172,0.2391307992878494,94.39279633531363,73.95944834840239,97.67804256842987,0.0083899060264229,0.0076873544603586,0.0089245727285742,0.1336209967508919,0.1168312269503916,0.1333305028127312,0.6425945093942841,0.8104603754032524,0.9148712724265804,0.0626545029343453,0.0831812166885458,0.0187652222973806,0.0613322668877568,0.0820606645388792,0.018673482208582,7034.273544570649,2591.365581401259,85760.86705840989,0.9768037859322162,0.9767350248629388,0.9764983107790934,0.9766790405247496,UKCHLL030
anno2_init112233_foldall,0.8495539426803589,0.9935460090637208,0.9678727984428406,0.9642789373647248,0.995446504526626,0.9921253358479588,0.2340497642274172,0.2435438593099191,94.847245611035,73.90534486760751,97.94386147176353,0.0120030250400304,0.0112057728692889,0.0124174412339925,0.1565120486372204,0.1406927626191919,0.1558607550803367,0.6429943841669757,0.7813846085394965,0.9217576484195033,0.0674384491014128,0.080785921813755,0.0238956615112829,0.0661173559486831,0.0796636859232011,0.0237894234320092,6922.665954360281,2491.6255309090475,85760.86705840989,0.9768037859322162,0.9767350248629388,0.9764983107790934,0.9766790405247496,UKCHLL030
anno1_init112233_foldall,0.8681700825691223,0.984710693359375,0.96234530210495,0.9578547267724388,0.988785049494254,0.9883350670570508,0.2340497642274172,0.2390521979359673,94.39279633531363,73.68174807915459,97.94386147176353,0.0117009254172444,0.0111002223566174,0.0128677217289805,0.1611708515734012,0.1437173870616568,0.1686927829073543,0.6959250213037337,0.7970690453499237,0.9069618958898756,0.071299200697107,0.0872823377445152,0.0227860064065238,0.0699794376200687,0.0861585352385483,0.0226733855984136,15124.174598172076,19169.84336592746,85760.86705840989,0.9768037859322162,0.9767350248629388,0.9764983107790934,0.9766790405247496,UKCHLL030
anno3_init445566_foldall,0.8064634203910828,0.9902627468109132,0.984172523021698,0.9500242662879828,0.9954651501539048,0.9927133741148282,0.2340497642274172,0.2324689391933117,86.92525524840292,62.0,94.10632284814874,0.0008995703537948,0.0010859565809369,0.0014688720693811,0.0295577974533742,0.0264425204887981,0.0328830046385012,0.6997953419737413,0.803828761322582,0.9413475573044876,0.0723754645424394,0.0833417903654814,0.0159122362499717,0.0710540267800942,0.0822162325695908,0.0158453634131807,13754.415232007646,5362.094879307453,5856.026812171836,0.9768037859322162,0.9767350248629388,0.9764983107790934,0.9766790405247496,UKCHLL030
anno1_init778899_foldall,0.8052334785461426,0.9828324317932128,0.9689998030662536,0.9461907905283624,0.9879627099644496,0.9893699940294028,0.2340497642274172,0.2333803301543214,95.42536350467836,73.95268757793728,98.05100713404222,0.0058435411192476,0.0061514326371252,0.0070292907766997,0.1042915211171771,0.1032351722280023,0.1150813737481525,0.724594263947492,0.9035056333402908,0.9332359648048456,0.078323498166094,0.1084597999685828,0.0212262828348957,0.0770021576268485,0.1073357425131979,0.0211356563896848,17063.73415660781,20344.46060425597,59571.9343031581,0.9768037859322162,0.9767350248629388,0.9764983107790934,0.9766790405247496,UKCHLL030
anno3_init778899_foldall,0.7264623045921326,0.9911305904388428,0.9711794853210448,0.9296043790191106,0.994870294638531,0.9914541812613606,0.2340497642274172,0.2373692578310586,95.94790253048788,74.1215218408257,98.80283396745256,0.0048396326601505,0.0046809948980808,0.0055398158729076,0.1076111187808669,0.0989017002041464,0.111183279552043,0.7518972279816364,0.8196893063017543,0.9136133753764504,0.0817959927022249,0.0880160571089046,0.0192281897671535,0.0804719547941562,0.0868943538058938,0.0191334542901311,22248.744342845417,1442.6444776115852,85760.86705840989,0.9768037859322162,0.9767350248629388,0.9764983107790934,0.9766790405247496,UKCHLL030
ensemble_anno1,0.79621821641922,0.9783594012260436,0.9710224866867064,0.910250527671451,0.9935198173188836,0.9918115071195645,0.239504127238015,0.2391838446155976,15.0,26.248809496813376,22.293496809607955,0.0024208514951169,0.0023154078517109,0.0024416740052402,0.0802241218560363,0.0727753011642721,0.0750125028743923,0.6800030148797206,0.8666944220964236,0.9222636281005748,0.0700001330067902,0.0939073556811547,0.0169109642819487,0.0685987121556574,0.0928855275047251,0.0168287281666776,15825.847948347582,6139.887696039669,2499.1295295376626,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
ensemble_anno2,0.7811156511306763,0.9670435786247252,0.9691162705421448,0.9061254046700924,0.9967864794307388,0.9936090421979316,0.239504127238015,0.2434883976496161,16.1245154965971,25.238858928247925,22.181073012818835,0.0038280461449176,0.0032888478599488,0.0030861247796565,0.070894484942706,0.0727461572560337,0.0638502245147657,0.6008200265549098,0.8032712974096129,0.9070754865846374,0.0568068722793783,0.0775859930671374,0.0136447064459596,0.0554019169599548,0.0765558732763066,0.0135534526353898,12064.433644220917,6139.887696039669,19840.886588666428,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
ensemble_all,0.7687467336654663,0.9725157618522644,0.9727311730384828,0.9094599266518344,0.995875845750561,0.9923510735388844,0.239504127238015,0.2418890144151325,13.2664991614216,25.632011235952596,22.44994432064365,0.0025788228958845,0.0023293939884752,0.0020749263931065,0.103843559908594,0.0976480428141367,0.0918355527691228,0.5966546190081824,0.786637405413661,0.9122152410242588,0.0536316429356444,0.0708261395142905,0.0141036184062831,0.0522289022009296,0.0697966349580205,0.0140142111515692,14549.22775003884,6139.887696039669,19840.886588666428,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
ensemble_anno3,0.7499066591262817,0.9675187468528748,0.96876722574234,0.9120039668559912,0.9973215954960324,0.9916330541600472,0.239504127238015,0.2432762837058733,14.491376746189438,26.248809496813376,22.71563338320109,0.0031370834913104,0.0027603472117334,0.0024576352443546,0.0591422298932727,0.0426120064355832,0.0422459099561007,0.5879395694869815,0.7294643129256112,0.9224012367360532,0.0514863993344185,0.0621009061040916,0.0155273754939877,0.0500846610805016,0.0610645824894111,0.0154341367681918,15505.005470307611,6139.887696039669,19840.886588666428,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
anno3_init112233_foldall,0.7253265380859375,0.9643591046333312,0.9612014889717102,0.8910621595878183,0.9965425453556236,0.9896637513884344,0.239504127238015,0.2431527269041091,396.4870741903196,396.6383743411623,396.7442501158649,0.0031697785016149,0.0026609424967318,0.002499736379832,0.0727913161478106,0.0668627457896336,0.0610801878232966,0.5071786368236002,0.6966859160306509,0.9051238257564692,0.0435938511539842,0.0577464649438351,0.0132542467990348,0.0421883533188144,0.0566979034205244,0.0131535389628889,19408.859067359997,6139.887696039669,19840.886588666428,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
anno2_init445566_foldall,0.8325284123420715,0.9658012986183168,0.9658592343330384,0.9402747825915868,0.9975215376762208,0.9926974190457258,0.239504127238015,0.2433772765269524,12.529964086141668,25.238858928247925,21.748563170931547,0.0039279102347791,0.0033830003812909,0.0032892520539462,0.1050782651952353,0.115215522358407,0.111865792873926,0.6661150886073574,0.8169141646206758,0.9243209212125568,0.0673426705126003,0.0792054070647615,0.0165915052201865,0.0659417693598308,0.0781749608740484,0.016507177581032,6013.111479081341,6139.887696039669,19840.886588666428,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
anno1_init112233_foldall,0.8740674257278442,0.9791253209114076,0.9696931838989258,0.9345042241220654,0.9933843270628132,0.9913373618619516,0.239504127238015,0.2393276412145957,347.1642262676268,347.6478102908172,347.4032239343786,0.0021649573463946,0.0020749198738485,0.0022298358380794,0.0942340299384556,0.0814877612423066,0.0835876710403449,0.6985930260566808,0.835236273005775,0.8971714797936878,0.0734128135773078,0.0918561641270131,0.0131758256064391,0.0720142749512226,0.0908346783968368,0.0130931146913393,10868.595446450274,6139.887696039669,1907.086411500008,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
anno1_init778899_foldall,0.7752085328102112,0.9779598116874696,0.9717422723770142,0.9019663992239656,0.9931811192800524,0.9919298843014984,0.239504127238015,0.2392425723310974,17.029386365926403,24.939927826679853,22.44994432064365,0.0024007477331906,0.0022517368197441,0.0023856097832322,0.0990683661929594,0.0912494058975286,0.0893143566178835,0.7428564010098044,0.9187057165970076,0.9495752245174572,0.0822325895298392,0.1089779219328338,0.021198588697562,0.0808295204474168,0.1079556369449747,0.0211164792199264,16308.980835513254,6139.887696039669,4546.863811307652,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
anno2_init778899_foldall,0.6688287258148193,0.969002604484558,0.9678102135658264,0.8686665138684475,0.995542495540576,0.9958513265592046,0.239504127238015,0.2440896439714954,89.25245094673872,89.47066558375433,89.47066558375433,0.0043952893465757,0.0040036160498857,0.0038973472546786,0.1149279358842716,0.1207289083135555,0.1178966518033764,0.5806645876565912,0.822459424829617,0.9025695910860556,0.0534674074835569,0.0807303983043286,0.013709339271723,0.0520591655334347,0.0797017784317975,0.0136077432503902,22219.472076868016,6139.887696039669,19840.886588666428,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
anno3_init445566_foldall,0.8389686346054077,0.9683647751808168,0.9678347110748292,0.9415126881885952,0.9976715177617734,0.9924038673052564,0.239504127238015,0.244112928846969,345.3375160621852,345.7137544269826,345.52279230175253,0.0038243760354816,0.0035825292579829,0.0033197256270796,0.1179648720830515,0.1224347330154441,0.1162055633466019,0.7015791144449066,0.8111172447517874,0.9580106864052031,0.0714134268143308,0.0792239753622318,0.0225569826441923,0.0700155122343973,0.0781937753395459,0.0224687311571775,9432.32066888552,6139.887696039669,19840.886588666428,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
anno1_init445566_foldall,0.7547218203544617,0.9777323603630066,0.9698901772499084,0.894281078948552,0.9939942686542054,0.9921690645860508,0.239504127238015,0.2389830154001065,15.684387141358124,26.248809496813376,23.280893453645632,0.0024400535039603,0.002317938953638,0.0024409433826804,0.0862513028828548,0.0851921807510436,0.085148864339827,0.6389266220715817,0.7902785353358193,0.9130880693662348,0.0625260583003719,0.0740518865290741,0.0155256022896231,0.0611234659714007,0.0730302159409934,0.0154438006263693,20728.528536279005,6139.887696039669,5380.681309123261,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
anno2_init112233_foldall,0.8173242807388306,0.9653167724609376,0.969231367111206,0.909435125964592,0.997294875458465,0.9922788541880436,0.239504127238015,0.243223150795332,21.563858652847824,23.043437243605823,23.280893453645632,0.0041950652375817,0.0037307657767087,0.0035835853777825,0.1107946579793233,0.1286175811870532,0.1256707301035832,0.669182579109359,0.7973356457147105,0.921195078813895,0.0711785233361491,0.0784753817446942,0.0167909131424304,0.0697729359937652,0.0774442213513401,0.0167059480948101,9572.60069880588,6139.887696039669,19840.886588666428,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
anno3_init778899_foldall,0.7025193572044373,0.9686080813407898,0.9700018167495728,0.9034365463394352,0.9977507389558014,0.9928308871458283,0.239504127238015,0.2432106485094669,345.454772727198,345.9176202508337,345.6833811452324,0.0033765810076147,0.0030168122611939,0.0028045400977134,0.1108650911002114,0.0922298149939735,0.0863716989314512,0.7613057164550734,0.8321124343165424,0.909743935241996,0.0845820095956624,0.0872647442796345,0.0148038230156237,0.083180396930106,0.0862349265872455,0.0147160829197288,18260.097592123308,6139.887696039669,19840.886588666428,0.9869290233126162,0.9884193664703064,0.9915260706236242,0.9889581534688489,UKCHLL032
ensemble_anno1,0.7702556252479553,0.7329881191253662,0.9574880003929138,0.9284256970095156,0.9421035748746364,0.9862270606390666,0.248955046723594,0.2413913714236817,33.28663395418648,34.38022687534217,33.481338085566414,0.0043506538495421,0.0050660213455557,0.0046841814182698,0.0801695321013623,0.092990882583488,0.0896353323755555,0.638461681136693,0.8218072614871296,0.908260559969265,0.0687792054309426,0.0986683517417251,0.0109685408605298,0.0671223191358199,0.0972787953780493,0.0109079213594709,10234.988140669857,4282.460401653872,62765.71021237719,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
ensemble_anno2,0.8314504027366638,0.7411137223243713,0.9674606919288636,0.9565188268352358,0.9518686000301386,0.9909315808326936,0.248955046723594,0.2475203399169409,32.77193921634788,33.91164991562634,32.83291031876401,0.0026626882608979,0.0035267572384327,0.0032047065906226,0.0704571199243106,0.0857296632627859,0.0899442604793014,0.5822656548249988,0.7887319018430069,0.9017191254068796,0.0591026543939097,0.0886568025744085,0.0096891285226954,0.057444556679788,0.0872661883199394,0.0096212965147623,1146.1646903818414,4282.460401653872,12682.01219064648,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
ensemble_all,0.8031165599822998,0.7405844330787659,0.9651616215705872,0.9367547424699296,0.9487465343117948,0.98856129986234,0.248955046723594,0.2453121360303465,33.12099032335839,34.07345007480164,33.18132004607411,0.0019931450951844,0.0032382262870669,0.0025775877293199,0.0332982719003898,0.0348555654491477,0.0300916582631464,0.5662796359777373,0.7569826259193763,0.9019176170337836,0.0544723925445725,0.0793231043885545,0.0096894100636866,0.0528138358955656,0.0779301276144219,0.0096232277750963,9112.845369616574,4282.460401653872,11209.173393641582,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
ensemble_anno3,0.8020956516265869,0.7401440143585205,0.9660593271255492,0.9253199420927558,0.9522675462649204,0.9885246887570248,0.248955046723594,0.2471412340872765,32.7566787083184,33.896902513356586,33.015148038438355,0.0016960146604105,0.0030129863880574,0.0021432160865515,0.0770029551945336,0.0615124560389262,0.0552583164278347,0.5513983133885816,0.6816787640229711,0.9075588260174272,0.0523789171882922,0.0672672479260483,0.0102899854535317,0.050718332193507,0.0658686553602921,0.0102223672921391,10234.988140669857,4282.460401653872,4487.314247173832,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
anno2_init778899_foldall,0.7531575560569763,0.7413603067398071,0.9631168842315674,0.9310130841950012,0.951145822451508,0.9929836227092892,0.248955046723594,0.2493258151145429,97.64220398987317,97.64220398987317,97.32933781753576,0.0037816250696778,0.0048200297169387,0.0043420004658401,0.0604108556296379,0.0834695831301144,0.0768278000831194,0.5749000357416404,0.819323802514209,0.902822448792434,0.0576449105667958,0.0951367229438632,0.0106467701781267,0.0559842654598923,0.0937467273389809,0.0105704416883235,9112.845369616574,4282.460401653872,63208.08825464744,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
anno2_init112233_foldall,0.8514158725738525,0.741202712059021,0.9672393798828124,0.9692043040195132,0.9521777842237498,0.9903179849497974,0.248955046723594,0.247226356964296,32.71085446759225,33.83784863137726,32.7566787083184,0.0037929131649434,0.0045396499335765,0.0042524551972746,0.0791069442525046,0.0660621461059969,0.056903466798654,0.626280439270327,0.753964651915884,0.9214435213380372,0.0703387330990014,0.0838814902407432,0.0122762843477158,0.0686822088169952,0.0824904514895493,0.0122172506775413,1239.5704069148674,4282.460401653872,8442.927220361204,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
anno1_init112233_foldall,0.8298836946487427,0.7321106195449829,0.9558035731315612,0.943508520782416,0.94179025386984,0.9857199261023196,0.248955046723594,0.2417170625069971,33.28663395418648,34.36568055487916,33.391615714128,0.0040663825348019,0.0048002782277762,0.0044520208612084,0.0782457434714117,0.0784850819395999,0.0818330741966103,0.6765010162984805,0.7855935057042991,0.9064363176280048,0.0748528589592176,0.0960746574529131,0.0107859237725817,0.0731984327241766,0.0946850383994125,0.0107245909556607,10234.988140669857,4282.460401653872,63208.08825464743,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
anno1_init778899_foldall,0.7587527632713318,0.7330158948898315,0.9552997946739196,0.9231406728667936,0.942198775090219,0.9859854374371936,0.248955046723594,0.2411910308974659,33.28663395418648,34.539832078341085,33.67491648096547,0.0042051835916936,0.0047349701635539,0.0044242925941944,0.0839119106276279,0.0802944185348832,0.0824883003804446,0.6928665449002587,0.8847089828461975,0.925489924624168,0.0798782072306692,0.1154074906405101,0.0127759371920986,0.0782203209915978,0.114017814465031,0.0127159410127196,10234.988140669857,4282.460401653872,63208.08825464743,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
anno2_init445566_foldall,0.8325700759887695,0.7404425740242004,0.9635859131813048,0.9693396883521928,0.9522818087643828,0.9894932536990382,0.248955046723594,0.2468160671664201,32.83291031876401,33.91164991562634,33.03028912982749,0.0039670658297836,0.0044704712927341,0.0044331573881208,0.1240348980439854,0.1229744164270733,0.1283748833032946,0.6235989741237756,0.773329155852973,0.9007828995838748,0.0659645601116084,0.0836748373261803,0.0096529864442357,0.0643075305991063,0.0822840983107112,0.0095922609865465,1881.443456170904,4282.460401653872,16154.221222807892,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
anno3_init445566_foldall,0.8474434018135071,0.7420863509178162,0.966401755809784,0.961451549668709,0.9521733912988566,0.9908709955052472,0.248955046723594,0.2481281965490031,32.64965543462902,33.67491648096547,32.77193921634788,0.0023211555089801,0.003735652891919,0.0028938662726432,0.0881580612273374,0.1248913365101191,0.1280022019495034,0.6522659084910397,0.7713565749645535,0.9281238416400628,0.0677544105198464,0.0847656040561899,0.0118150745788654,0.0660992907786186,0.0833722612477185,0.0117547033947286,2124.6959431630507,4282.460401653872,8442.927220361202,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
anno3_init778899_foldall,0.8171586394309998,0.7389705777168274,0.9675511121749878,0.9510942634296952,0.9517918463534444,0.9902995392039884,0.248955046723594,0.2471519651007958,32.7566787083184,33.83784863137726,32.83291031876401,0.0023740397300571,0.0038920769002288,0.0030571862589567,0.0395623592951254,0.0808033874619877,0.069774311197959,0.7230828747412912,0.7837122407011383,0.9042340618169596,0.083578911481986,0.0921818376768742,0.0102022557379536,0.0819232844480971,0.0907890091724258,0.0101409509278149,6538.928623563253,4282.460401653872,5047.239896074442,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
anno1_init445566_foldall,0.7274313569068909,0.73360675573349,0.9599206447601318,0.9186277185544895,0.9423219351338048,0.9869755202671512,0.248955046723594,0.2413732605496815,33.54101966249684,34.539832078341085,33.61547262794322,0.0042716367170214,0.0048972484655678,0.0046067568473517,0.0861138832273751,0.0848956537221603,0.0865402158558984,0.5989347568256463,0.7505565005529782,0.9038592326268364,0.0614791798567225,0.0807190552547709,0.0106483284218913,0.0598208919078528,0.0793297068604645,0.0105890933168337,10234.988140669857,4282.460401653872,56572.94023057875,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
anno3_init112233_foldall,0.5642258524894714,0.7379894852638245,0.9599282741546632,0.8634139837995463,0.952837107295636,0.9844046994112432,0.248955046723594,0.2455510110003428,382.2786941486538,382.3270850986103,382.2708463903571,0.0033560686279088,0.0047346320934593,0.0039620092138648,0.0641045740013722,0.0727473453022816,0.0685579915854323,0.4903846758150688,0.6390754188356267,0.9092247789041844,0.0468035379266326,0.0620397688517723,0.0112031264595622,0.0451326821114083,0.060630421990925,0.0111265398704402,10234.988140669857,4092.6425803361903,19179.57076275172,0.9850949040873788,0.9906029790211331,0.9935413616228712,0.989746414910461,UKCHLL052
ensemble_anno3,0.8760584592819214,0.9626519083976746,0.9622376561164856,0.962453212163382,0.9909399342723192,0.9820399103045928,0.2544009060489183,0.2522443529012573,9.69535971483266,9.69535971483266,9.433981132056603,0.0016289098421111,0.0023855664767324,0.0022096233442425,0.0443692674412667,0.0523735990456167,0.052988685632333,0.5163696568817241,0.6833053296064479,0.8919386899790618,0.0451621445567654,0.0627460486483504,0.0156412704712163,0.0435970332915641,0.0614582597919894,0.0155385154873916,7004.590705809587,13028.428723744368,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
ensemble_all,0.8713276982307434,0.9622718691825868,0.9608453512191772,0.9562936952097516,0.9867489191965432,0.9814198920794296,0.2544009060489183,0.2498252989545888,9.899494936611664,9.899494936611664,9.643650760992957,0.0018304728437215,0.00252639898099,0.0023577942047268,0.0535256089456631,0.0642946524503251,0.0544821038445797,0.5205609999271965,0.7485243794614107,0.8887070340931321,0.0468867204302947,0.0726106215493826,0.0151617218671298,0.0453206619036785,0.0713256959587964,0.0150609820823353,9790.602193707637,1618.9865011226757,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
ensemble_anno2,0.8949706554412842,0.9633893966674804,0.963744819164276,0.9638550592680986,0.9892677121824818,0.9845801534538624,0.2544009060489183,0.2519664261191819,9.273618495495704,9.273618495495704,9.219544457292889,0.0024663158692419,0.0030308584682643,0.0030138529837131,0.0582763236768596,0.0775868028230114,0.0720546260533553,0.5046129127591071,0.7672365043718324,0.8945763665114543,0.0474266332172875,0.0782639172297497,0.0144638421930651,0.045860803876378,0.0769803917904978,0.0143667491110133,5356.0792354312325,4882.84392118042,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
ensemble_anno1,0.8370885252952576,0.9526638388633728,0.9507447481155396,0.942572426831248,0.9800397976432578,0.9776385970180854,0.2544009060489183,0.245349022489467,10.3440804327886,10.3440804327886,10.0,0.0030280780047178,0.0033411965705454,0.0031389305368065,0.0837616904146686,0.0891919291759225,0.0897245237265661,0.6148527436346111,0.8286348210050932,0.8969474101917485,0.0625188467375579,0.093801835549717,0.0173975985934712,0.0609517088010781,0.092518511888702,0.0172983256731257,12502.238061823706,12074.437776584517,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
anno2_init112233_foldall,0.9044960141181946,0.9636811017990112,0.9636752605438232,0.9704578428754758,0.9903543890541188,0.9842733866244088,0.2544009060489183,0.2519023738227335,9.273618495495704,9.273618495495704,9.1104335791443,0.0026594141963869,0.0031682113185524,0.0030745374970138,0.0842214393048791,0.1013455654087285,0.093384179221753,0.5606177946787106,0.7511431443994097,0.9128957462372166,0.0573736906558808,0.0760983154024537,0.0182982091689844,0.0558101509498112,0.074814743000132,0.018204370381375,3896.7429496046266,7199.428629111478,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
anno3_init112233_foldall,0.8772485256195068,0.9619038701057434,0.9562135338783264,0.9605615682230564,0.9915546549018472,0.9789418159634806,0.2544009060489183,0.2514464764821314,10.198039027185567,12.569805089976535,11.04536101718726,0.0020483676344156,0.0026414499152451,0.002542768837884,0.0638416768597704,0.071971974836457,0.0694882486342849,0.438404918496401,0.6333973944875666,0.8810189233485798,0.037876040435703,0.0561949252693604,0.0146069748406714,0.0363076214592711,0.0549066998194133,0.0144976563511703,5805.382449799992,13632.690617371718,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
anno2_init778899_foldall,0.8204145431518555,0.9606544375419616,0.9634500741958618,0.9502758242560958,0.986894710775232,0.9862846349424216,0.2544009060489183,0.2519327959807521,17.69180601295413,19.261360284258224,18.275666882497067,0.0024927002377808,0.0029790350235998,0.0030591269023716,0.0731547256888601,0.0860453674059006,0.0847033566521631,0.5060498606761608,0.776873119120648,0.8891528776441787,0.0469109101175292,0.0813668687954946,0.0132098481727623,0.0453412432864059,0.0800834556527945,0.0131091196657712,9382.808797530584,1310.3607498781992,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
anno3_init445566_foldall,0.8560636043548584,0.9629166722297668,0.9635828733444214,0.9594211599360278,0.9904216790018836,0.9838061013142578,0.2544009060489183,0.2525184130886069,9.433981132056603,11.180339887498947,9.273618495495704,0.0016475683078169,0.0023336093872785,0.0021435781382024,0.048683917234907,0.0627719108368857,0.0608468148424818,0.6361530078447268,0.7874145289013305,0.922673047984493,0.0636761244685595,0.0824991725135409,0.0189764763322455,0.0621114123153774,0.0812119475103148,0.0188782869791805,8568.125835606565,11120.736514043345,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
anno1_init778899_foldall,0.806646466255188,0.9520399570465088,0.9494192600250244,0.9339997827091792,0.9804868441278812,0.9768068749253872,0.2544009060489183,0.2446749027997874,13.07669683062202,14.2828568570857,13.19090595827292,0.0031612496823072,0.0033659348264336,0.003197462297976,0.1092881176263542,0.1087458443762359,0.1074497896514334,0.6802480059408784,0.8954638430369138,0.918806369107673,0.074900494724947,0.1117368081462143,0.0199759232838478,0.0733312355984551,0.1104539827085552,0.0198763018071536,12502.238061823706,11629.324812036342,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
anno1_init112233_foldall,0.8621746897697449,0.9528778791427612,0.9490211009979248,0.9512550874824228,0.9799952468965784,0.9771846934600036,0.2544009060489183,0.245603469082364,10.198039027185567,10.198039027185567,10.0,0.0029204771853983,0.0032212086953222,0.0030527925118803,0.1020797980864661,0.1053031135408148,0.0988346086092294,0.6541785510754343,0.7630440804682647,0.8877898373690127,0.067011867886582,0.0839702869374629,0.0159686324041247,0.0654467440287594,0.0826865767570498,0.015868797436204,12502.238061823706,11692.90768637155,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
anno1_init445566_foldall,0.8356110453605652,0.9528780579566956,0.953057050704956,0.942462350540154,0.9796367061135244,0.978925146831898,0.2544009060489183,0.2456573598659563,10.198039027185567,10.198039027185567,10.0,0.0028125434182584,0.0031409403309226,0.0029392538126558,0.0960679002064576,0.0991428169107581,0.0949584861783456,0.5642621830812166,0.7385397111528426,0.8968929864225641,0.0539016342778886,0.0735158379458287,0.0170662189527697,0.0523346524899122,0.0722324245068316,0.0169685736009427,12502.238061823706,12837.61742733451,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
anno2_init445566_foldall,0.8972088098526001,0.9637364745140076,0.961737871170044,0.97083106435457,0.990552874194691,0.9831832459021824,0.2544009060489183,0.251406183233003,9.0,9.0,8.94427190999916,0.0025837763678282,0.0030830551404505,0.0030387486331164,0.0820550775870535,0.0919595449984187,0.0889980797155332,0.5717769568265765,0.793211101403714,0.9051586976616892,0.0558374216060306,0.0823825881038586,0.0168107385077615,0.0542732275281016,0.081099049331243,0.0167156801618214,3195.222716074806,7387.107006031282,9015.750439398606,0.9894692647641896,0.9904409935325336,0.9913758589586102,0.990428705751778,UKCHLL053
